asin,name,date,rating,review
B0719RVB2X,Society-Tea-Minute-Masala-500g,12/24/2018,3,There are ten sachets in the pack along with measuring cup for 100ml water. You can make one cup tea per sachet. Taste is individual's preference. But I found tea made from Girnar's sachets more tasty.
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/10/2020,5,This is perfect for travellers and lazy people only thing u need to do is take hot water mix powder and awesome masala tea is ready(make sure u follow instructions and mix it in right proportion as instructed).It's a must if u are travelling and u can't live without good tea.
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/28/2020,1,"I didn't like the taste of it. Too sweet and while I do like sweets, not in my tea. I bought it because I couldn't get my regular one and that this was from Society, and yet I discarded it after just trying it once. So you can imagine how much I hated it. But to each his own. You might like it, who knows. As for me I am never ordering it again."
B0719RVB2X,Society-Tea-Minute-Masala-500g,8/30/2018,1,Nothing special.  Need to mix in a lot of the powder to get a decent tasting cup of tea.
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/30/2020,5,This instant tea is really good. The only thing you need to do is add 1 tsp of milk powder to 1 scoop of tea along with 100 ml hot water. Tastes great and is super refreshing! A must buy!
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/18/2018,5,My favorite premixed Masala Tea... I only wish the policy of limited quantities of this product per customer is removed.
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/5/2020,5,Tried many premixed massala tea earlier.. didn't like them.. This time orded it with doubts.. but really amazed with the product..  It's really my choice of massala tea...
B0719RVB2X,Society-Tea-Minute-Masala-500g,7/3/2020,5,We are regularly using this tea..Best option for early morning busy routines..Just pour hot or warm water and your tea is ready..Purchased several times now..
B0719RVB2X,Society-Tea-Minute-Masala-500g,8/7/2020,5,Best instant teaoutstanding taste masala tea😋
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,9/7/2020,4,"The flavour and aroma are amazing but simply mixing water gives a very thin consistency. I mix a spoon of milk powder to get the thickness of milk so that it feels like real tea. It's also cheaper, even for a wholesale pack, compared to other companies."
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,9/2/2020,1,waste of moneyi don't like 😞i think is old stock
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,4/23/2020,1,The packet was torn... Strange flavour. Not like the original.
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,6/2/2020,4,I THINK THIS PRODUCT IS NOT ORIGINAL.FLAVOUR WAS SO DIFFRENT.
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,9/21/2020,5,"Nice product. However, would like an option of 'Lemon Grass' flavour also, at the same price."
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,6/13/2020,1,Uselees teaDont know the method
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,9/7/2020,4,"The flavour and aroma are amazing but simply mixing water gives a very thin consistency. I mix a spoon of milk powder to get the thickness of milk so that it feels like real tea. It's also cheaper, even for a wholesale pack, compared to other companies."
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,9/2/2020,1,waste of moneyi don't like 😞i think is old stock
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,4/23/2020,1,The packet was torn... Strange flavour. Not like the original.
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,6/2/2020,4,I THINK THIS PRODUCT IS NOT ORIGINAL.FLAVOUR WAS SO DIFFRENT.
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,9/21/2020,5,"Nice product. However, would like an option of 'Lemon Grass' flavour also, at the same price."
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,6/13/2020,1,Uselees teaDont know the method
B017ICN80G,Society-Tea-Premium-Packet-1000g,2/27/2019,2,The original society tea the blue packet is better than this. It has one salty taste that make the tea horrible. No premium quality. Price has increased with deteriorated quality
B017ICN80G,Society-Tea-Premium-Packet-1000g,12/13/2018,4,"The tea is really good. Tastes better than wagh bakri premium tea but grain size is much smaller.Leaves a lot of dust at the bottom of the container which is a bit annoying. Every time you finish the container, a lot of tea will be wasted in the form of dust."
B017ICN80G,Society-Tea-Premium-Packet-1000g,12/8/2018,4,We are drinking this tea since years when we are in Mumbai.Only recently started to purchase it on amazon as it is'nt available in any stores across Hyderabad.But in few packets the tea is very tiny n does not taste as strong as it should be.
B017ICN80G,Society-Tea-Premium-Packet-1000g,1/16/2020,3,"As the pricing was highest for this product in the company range assumed that it would be the best color and flavor.However was disspointed as the flavor is similar to the cheaper leaf tea or even some good dust variety. Also the tea leaves had some foul chemical odour coming, usually teas leaves give a fine frangance.This was prepared with full milk and not black. Not buying this again for sure."
B017ICN80G,Society-Tea-Premium-Packet-1000g,10/10/2019,5,Great taste. Bought it for my parents as they prefer mild teas and it is great for both mild and strong teas. We add a bit more leaves to make it strong. Most teas in Kerala have a flowery taste and they are not good for masala chai. This purchase solved that issue. It's great as a black tea as well. Just don't boil it while making black tea. Boil the leaves only for masala chai.
B017ICN80G,Society-Tea-Premium-Packet-1000g,5/11/2020,3,"Good strong flavour, low price. But falsely advertised as ""premium Leaf"". It is very granular, almost like coffee grounds.Grains smaller than standard CTC, something like Dust Tea."
B017ICN80G,Society-Tea-Premium-Packet-1000g,3/24/2019,5,"Very good taste. Feel the rich aroma. Very refreshing. After tasting several brands, found this tea with the premium flavor I was looking for. I will buy only this Society Premium tea moving forward."
B017ICN80G,Society-Tea-Premium-Packet-1000g,7/16/2019,5,The flavous is awesome and packs a punch. It's on the stronger side of the spectrum so those who prefer a lighter flavour should look for something else. The delivery was fast and reacher here a good condition.
B017ICN80G,Society-Tea-Premium-Packet-1000g,8/23/2018,5,Excellent tea very very strong tea previous i used taj mahal tea that's a very very worst product love you society Premium tea
B017ICN80G,Society-Tea-Premium-Packet-1000g,9/1/2018,5,Strong tea. I prefer it this way.
B017ICN80G,Society-Tea-Premium-Packet-1000g,2/27/2019,2,The original society tea the blue packet is better than this. It has one salty taste that make the tea horrible. No premium quality. Price has increased with deteriorated quality
B017ICN80G,Society-Tea-Premium-Packet-1000g,12/13/2018,4,"The tea is really good. Tastes better than wagh bakri premium tea but grain size is much smaller.Leaves a lot of dust at the bottom of the container which is a bit annoying. Every time you finish the container, a lot of tea will be wasted in the form of dust."
B017ICN80G,Society-Tea-Premium-Packet-1000g,12/8/2018,4,We are drinking this tea since years when we are in Mumbai.Only recently started to purchase it on amazon as it is'nt available in any stores across Hyderabad.But in few packets the tea is very tiny n does not taste as strong as it should be.
B017ICN80G,Society-Tea-Premium-Packet-1000g,1/16/2020,3,"As the pricing was highest for this product in the company range assumed that it would be the best color and flavor.However was disspointed as the flavor is similar to the cheaper leaf tea or even some good dust variety. Also the tea leaves had some foul chemical odour coming, usually teas leaves give a fine frangance.This was prepared with full milk and not black. Not buying this again for sure."
B017ICN80G,Society-Tea-Premium-Packet-1000g,10/10/2019,5,Great taste. Bought it for my parents as they prefer mild teas and it is great for both mild and strong teas. We add a bit more leaves to make it strong. Most teas in Kerala have a flowery taste and they are not good for masala chai. This purchase solved that issue. It's great as a black tea as well. Just don't boil it while making black tea. Boil the leaves only for masala chai.
B017ICN80G,Society-Tea-Premium-Packet-1000g,5/11/2020,3,"Good strong flavour, low price. But falsely advertised as ""premium Leaf"". It is very granular, almost like coffee grounds.Grains smaller than standard CTC, something like Dust Tea."
B017ICN80G,Society-Tea-Premium-Packet-1000g,3/24/2019,5,"Very good taste. Feel the rich aroma. Very refreshing. After tasting several brands, found this tea with the premium flavor I was looking for. I will buy only this Society Premium tea moving forward."
B017ICN80G,Society-Tea-Premium-Packet-1000g,7/16/2019,5,The flavous is awesome and packs a punch. It's on the stronger side of the spectrum so those who prefer a lighter flavour should look for something else. The delivery was fast and reacher here a good condition.
B017ICN80G,Society-Tea-Premium-Packet-1000g,8/23/2018,5,Excellent tea very very strong tea previous i used taj mahal tea that's a very very worst product love you society Premium tea
B017ICN80G,Society-Tea-Premium-Packet-1000g,9/1/2018,5,Strong tea. I prefer it this way.
B083X1NMTM,Society-Tea-Daily-Masala-Premix,9/12/2020,3,Average
B083X1NMTM,Society-Tea-Daily-Masala-Premix,8/23/2020,1,waste product
B083X1NMTM,Society-Tea-Daily-Masala-Premix,7/19/2020,5,Super stuff
B083X1NMTM,Society-Tea-Daily-Masala-Premix,9/17/2020,1,Useless
B083X1NMTM,Society-Tea-Daily-Masala-Premix,6/20/2020,5,Too good
